country,cnt,var,year,War flag,Attribute,Value
Costa Rica,CRI,VA,1990,0,Mining,2218.745284
Costa Rica,CRI,VA,1990,0,Manufacturing,133569.7365
Costa Rica,CRI,VA,1990,0,Utilities,17147.6835
Costa Rica,CRI,VA,1990,0,Construction,26943.44397
Costa Rica,CRI,VA,1990,0,Trade services,119285.1373
Costa Rica,CRI,VA,1990,0,Transport services,33355.28233
Costa Rica,CRI,VA,1990,0,Business services,39383.10768
Costa Rica,CRI,VA,1990,0,Financial services,24119.40846
Costa Rica,CRI,VA,1990,0,Real estate,45190.19037
Costa Rica,CRI,VA,1990,0,Government services,86040.19262
Costa Rica,CRI,VA,1990,0,Other services,21290.93179
Costa Rica,CRI,VA,1990,0,Total GDP,621162.0148
Costa Rica,CRI,VA_Q15,1990,0,Agriculture,693461.3317
Costa Rica,CRI,VA_Q15,1990,0,Mining,55709.59769
Costa Rica,CRI,VA_Q15,1990,0,Manufacturing,1916241.384
Costa Rica,CRI,VA_Q15,1990,0,Utilities,294188.9479
Costa Rica,CRI,VA_Q15,1990,0,Construction,442496.3413
Costa Rica,CRI,VA_Q15,1990,0,Trade services,1589464.408
Costa Rica,CRI,VA_Q15,1990,0,Transport services,616772.3293
Costa Rica,CRI,VA_Q15,1990,0,Business services,445720.5474
Costa Rica,CRI,VA_Q15,1990,0,Financial services,192339.0542
Costa Rica,CRI,VA_Q15,1990,0,Real estate,458946.8676
Costa Rica,CRI,VA_Q15,1990,0,Government services,2805904.39
Costa Rica,CRI,VA_Q15,1990,0,Other services,430529.5806
Costa Rica,CRI,VA_Q15,1990,0,Total GDP,9941774.78
Costa Rica,CRI,EMP,1990,0,Agriculture,313.6551649
Costa Rica,CRI,EMP,1990,0,Mining,1.315523147
Costa Rica,CRI,EMP,1990,0,Manufacturing,205.7276503
Costa Rica,CRI,EMP,1990,0,Utilities,16.63992323
Costa Rica,CRI,EMP,1990,0,Construction,77.62172795
Costa Rica,CRI,EMP,1990,0,Trade services,148.377057
Costa Rica,CRI,EMP,1990,0,Transport services,22.8160652
Costa Rica,CRI,EMP,1990,0,Business services,33.31053805
Costa Rica,CRI,EMP,1990,0,Financial services,9.295949743
Costa Rica,CRI,EMP,1990,0,Real estate,2.015388754
Costa Rica,CRI,EMP,1990,0,Government services,170.7792799
Costa Rica,CRI,EMP,1990,0,Other services,83.30304983
Costa Rica,CRI,EMP,1990,0,Total GDP,1084.857318
Ecuador,ECU,VA,1990,0,Agriculture,3125.754
Ecuador,ECU,VA,1990,0,Mining,627.23
Ecuador,ECU,VA,1990,0,Manufacturing,3401.442
Ecuador,ECU,VA,1990,0,Utilities,102.329
Ecuador,ECU,VA,1990,0,Construction,458.364
Ecuador,ECU,VA,1990,0,Trade services,2320.159
Ecuador,ECU,VA,1990,0,Transport services,1293.004221
Ecuador,ECU,VA,1990,0,Business services,399.4766686
Ecuador,ECU,VA,1990,0,Financial services,253.745
Ecuador,ECU,VA,1990,0,Real estate,914.984
Ecuador,ECU,VA,1990,0,Government services,1164.474676
Ecuador,ECU,VA,1990,0,Other services,277.3311274
Ecuador,ECU,VA,1990,0,Total GDP,14338.29369
Ecuador,ECU,VA_Q15,1990,0,Agriculture,3590.185629
Ecuador,ECU,VA_Q15,1990,0,Mining,2259.816244
Ecuador,ECU,VA_Q15,1990,0,Manufacturing,7115.194784
Ecuador,ECU,VA_Q15,1990,0,Utilities,315.5145491
Ecuador,ECU,VA_Q15,1990,0,Construction,3665.17949
Ecuador,ECU,VA_Q15,1990,0,Trade services,6745.34938
Ecuador,ECU,VA_Q15,1990,0,Transport services,2049.9705
Ecuador,ECU,VA_Q15,1990,0,Business services,2076.321607
Ecuador,ECU,VA_Q15,1990,0,Financial services,798.0202408
Ecuador,ECU,VA_Q15,1990,0,Real estate,2671.543562
Ecuador,ECU,VA_Q15,1990,0,Government services,8754.198619
Ecuador,ECU,VA_Q15,1990,0,Other services,1107.181102
Ecuador,ECU,VA_Q15,1990,0,Total GDP,41148.47571
Ecuador,ECU,EMP,1990,0,Agriculture,1170.002004
Ecuador,ECU,EMP,1990,0,Mining,21.30239787
Ecuador,ECU,EMP,1990,0,Manufacturing,416.8157786
Ecuador,ECU,EMP,1990,0,Utilities,12.5945156
Ecuador,ECU,EMP,1990,0,Construction,214.8248235
Ecuador,ECU,EMP,1990,0,Trade services,529.1292236
Ecuador,ECU,EMP,1990,0,Transport services,148.8204436
Ecuador,ECU,EMP,1990,0,Business services,54.54963949
Ecuador,ECU,EMP,1990,0,Financial services,36.01689528
Ecuador,ECU,EMP,1990,0,Real estate,0
Ecuador,ECU,EMP,1990,0,Government services,443.5321085
Ecuador,ECU,EMP,1990,0,Other services,288.8532206
Ecuador,ECU,EMP,1990,0,Total GDP,3336.441051
Egypt,EGY,VA,1990,0,Agriculture,17735
Egypt,EGY,VA,1990,0,Mining,4253.831522
Egypt,EGY,VA,1990,0,Manufacturing,15914.16848
Egypt,EGY,VA,1990,0,Utilities,1304
Egypt,EGY,VA,1990,0,Construction,5054
Egypt,EGY,VA,1990,0,Trade services,18618
Egypt,EGY,VA,1990,0,Transport services,5140
Egypt,EGY,VA,1990,0,Business services,5527.160711
Egypt,EGY,VA,1990,0,Financial services,3436
Egypt,EGY,VA,1990,0,Real estate,1970
Egypt,EGY,VA,1990,0,Government services,9251
Egypt,EGY,VA,1990,0,Other services,3331.839289
Egypt,EGY,VA,1990,0,Total GDP,91535
Egypt,EGY,VA_Q15,1990,0,Agriculture,123849.3491
Egypt,EGY,VA_Q15,1990,0,Mining,66384.75255
Egypt,EGY,VA_Q15,1990,0,Manufacturing,124363.9043
Egypt,EGY,VA_Q15,1990,0,Utilities,18618.93796
Egypt,EGY,VA_Q15,1990,0,Construction,32166.77557
Egypt,EGY,VA_Q15,1990,0,Trade services,134231.8449
Egypt,EGY,VA_Q15,1990,0,Transport services,49588.87776
Egypt,EGY,VA_Q15,1990,0,Business services,49535.14088
Egypt,EGY,VA_Q15,1990,0,Financial services,35948.07019
Egypt,EGY,VA_Q15,1990,0,Real estate,96296.64136
Egypt,EGY,VA_Q15,1990,0,Government services,88100.71099
Egypt,EGY,VA_Q15,1990,0,Other services,18372.96311
Egypt,EGY,VA_Q15,1990,0,Total GDP,837457.9687
Egypt,EGY,EMP,1990,0,Agriculture,4426.515583
Egypt,EGY,EMP,1990,0,Mining,46.2090298
Egypt,EGY,EMP,1990,0,Manufacturing,1694.144254
Egypt,EGY,EMP,1990,0,Utilities,140.7173132
Egypt,EGY,EMP,1990,0,Construction,1022.896983
Egypt,EGY,EMP,1990,0,Trade services,1273.663318
Egypt,EGY,EMP,1990,0,Transport services,667.6640129
Egypt,EGY,EMP,1990,0,Business services,326.0317108
Egypt,EGY,EMP,1990,0,Financial services,83.84071601
Egypt,EGY,EMP,1990,0,Real estate,4.327502207
Egypt,EGY,EMP,1990,0,Government services,2702.793474
Egypt,EGY,EMP,1990,0,Other services,494.3393137
Egypt,EGY,EMP,1990,0,Total GDP,12883.14321
Ethiopia,ETH,VA,1990,1,Agriculture,14933.67209
Ethiopia,ETH,VA,1990,1,Mining,82.20458563
Ethiopia,ETH,VA,1990,1,Manufacturing,985.9228781
Ethiopia,ETH,VA,1990,1,Utilities,542.6554742
Ethiopia,ETH,VA,1990,1,Construction,901.7425682
Ethiopia,ETH,VA,1990,1,Trade services,2695.373121
Ethiopia,ETH,VA,1990,1,Transport services,654.1661266
Ethiopia,ETH,VA,1990,1,Business services,244.111874
Ethiopia,ETH,VA,1990,1,Financial services,177.6933928
Ethiopia,ETH,VA,1990,1,Real estate,277.4621188
Ethiopia,ETH,VA,1990,1,Government services,1479.208219
Ethiopia,ETH,VA,1990,1,Other services,702.4131344
Ethiopia,ETH,VA,1990,1,Total GDP,23676.62558
Ethiopia,ETH,VA_Q15,1990,1,Agriculture,167496.514
Ethiopia,ETH,VA_Q15,1990,1,Mining,758.711602
Ethiopia,ETH,VA_Q15,1990,1,Manufacturing,7852.258191
Ethiopia,ETH,VA_Q15,1990,1,Utilities,2119.382867
Ethiopia,ETH,VA_Q15,1990,1,Construction,9183.34123
Ethiopia,ETH,VA_Q15,1990,1,Trade services,29540.48697
Ethiopia,ETH,VA_Q15,1990,1,Transport services,5537.969849
Ethiopia,ETH,VA_Q15,1990,1,Business services,2805.656512
Ethiopia,ETH,VA_Q15,1990,1,Financial services,3961.53336
Ethiopia,ETH,VA_Q15,1990,1,Real estate,4566.625483
Ethiopia,ETH,VA_Q15,1990,1,Government services,6274.431628
Ethiopia,ETH,VA_Q15,1990,1,Other services,4970.437083
Ethiopia,ETH,VA_Q15,1990,1,Total GDP,245067.3487
Ethiopia,ETH,EMP,1990,1,Agriculture,19095.77752
Ethiopia,ETH,EMP,1990,1,Mining,23.3697964
Ethiopia,ETH,EMP,1990,1,Manufacturing,436.7263059
Ethiopia,ETH,EMP,1990,1,Utilities,17.55669814
Ethiopia,ETH,EMP,1990,1,Construction,54.85879428
Ethiopia,ETH,EMP,1990,1,Trade services,779.8619672
Ethiopia,ETH,EMP,1990,1,Transport services,63.40861144
Ethiopia,ETH,EMP,1990,1,Business services,41.64876489
Ethiopia,ETH,EMP,1990,1,Financial services,8.110713442
Ethiopia,ETH,EMP,1990,1,Real estate,0.287079126
Ethiopia,ETH,EMP,1990,1,Government services,442.9391237
Ethiopia,ETH,EMP,1990,1,Other services,448.9229739
Ethiopia,ETH,EMP,1990,1,Total GDP,21413.46835
Ghana,GHA,VA,1990,0,Agriculture,120.6804226
Ghana,GHA,VA,1990,0,Mining,18.68901686
Ghana,GHA,VA,1990,0,Manufacturing,125.129118
Ghana,GHA,VA,1990,0,Utilities,11.76385727
Ghana,GHA,VA,1990,0,Construction,15.37836271
Ghana,GHA,VA,1990,0,Trade services,82.21325189
Ghana,GHA,VA,1990,0,Transport services,28.06352316
Ghana,GHA,VA,1990,0,Business services,39.45838829
Ghana,GHA,VA,1990,0,Financial services,8.467176686
Ghana,GHA,VA,1990,0,Real estate,2.276175439
Ghana,GHA,VA,1990,0,Government services,57.00012512
Ghana,GHA,VA,1990,0,Other services,3.781127763
Ghana,GHA,VA,1990,0,Total GDP,512.9005457
Ghana,GHA,VA_Q15,1990,0,Agriculture,12322.20873
Ghana,GHA,VA_Q15,1990,0,Mining,1658.746035
Ghana,GHA,VA_Q15,1990,0,Manufacturing,8927.636453
Ghana,GHA,VA_Q15,1990,0,Utilities,1121.143137
Ghana,GHA,VA_Q15,1990,0,Construction,2282.003134
Ghana,GHA,VA_Q15,1990,0,Trade services,8744.752693
Ghana,GHA,VA_Q15,1990,0,Transport services,2586.339056
Ghana,GHA,VA_Q15,1990,0,Business services,1466.792522
Ghana,GHA,VA_Q15,1990,0,Financial services,1331.545743
Ghana,GHA,VA_Q15,1990,0,Real estate,335.2282881
Ghana,GHA,VA_Q15,1990,0,Government services,9826.009552
Ghana,GHA,VA_Q15,1990,0,Other services,466.8970649
Ghana,GHA,VA_Q15,1990,0,Total GDP,51069.30241
Ghana,GHA,EMP,1990,0,Agriculture,3488.838905
Ghana,GHA,EMP,1990,0,Mining,48.37239092
Ghana,GHA,EMP,1990,0,Manufacturing,857.882648
Ghana,GHA,EMP,1990,0,Utilities,29.907052
Ghana,GHA,EMP,1990,0,Construction,110.0936203
Ghana,GHA,EMP,1990,0,Trade services,1148.749963
Ghana,GHA,EMP,1990,0,Transport services,106.5004032
Ghana,GHA,EMP,1990,0,Business services,57.81450459
Ghana,GHA,EMP,1990,0,Financial services,10.27181459
Ghana,GHA,EMP,1990,0,Real estate,5.820694934
Ghana,GHA,EMP,1990,0,Government services,383.0305113
Ghana,GHA,EMP,1990,0,Other services,101.9226487
Ghana,GHA,EMP,1990,0,Total GDP,6349.205156
Hong Kong,HKG,VA,1990,0,Agriculture,1441.016356
Hong Kong,HKG,VA,1990,0,Mining,211.0520646
Hong Kong,HKG,VA,1990,0,Manufacturing,84274.85099
Hong Kong,HKG,VA,1990,0,Utilities,12228.31318
Hong Kong,HKG,VA,1990,0,Construction,29514.83835
Hong Kong,HKG,VA,1990,0,Trade services,136456.0683
Hong Kong,HKG,VA,1990,0,Transport services,41798.24159
Hong Kong,HKG,VA,1990,0,Business services,35510.53028
Hong Kong,HKG,VA,1990,0,Financial services,49923.19356
Hong Kong,HKG,VA,1990,0,Real estate,122771.4024
Hong Kong,HKG,VA,1990,0,Government services,40969
Hong Kong,HKG,VA,1990,0,Other services,37455.56769
Hong Kong,HKG,VA,1990,0,Total GDP,592554.0747
Hong Kong,HKG,VA_Q15,1990,0,Agriculture,9135.863872
Hong Kong,HKG,VA_Q15,1990,0,Mining,553.9945257
Hong Kong,HKG,VA_Q15,1990,0,Manufacturing,39931.96141
Hong Kong,HKG,VA_Q15,1990,0,Utilities,10989.42709
Hong Kong,HKG,VA_Q15,1990,0,Construction,72216.55579
Hong Kong,HKG,VA_Q15,1990,0,Trade services,173308.1411
Hong Kong,HKG,VA_Q15,1990,0,Transport services,52464.76047
Hong Kong,HKG,VA_Q15,1990,0,Business services,47827.10798
Hong Kong,HKG,VA_Q15,1990,0,Financial services,63756.62486
Hong Kong,HKG,VA_Q15,1990,0,Real estate,313539.4764
Hong Kong,HKG,VA_Q15,1990,0,Government services,81515.22873
Hong Kong,HKG,VA_Q15,1990,0,Other services,74524.62026
Hong Kong,HKG,VA_Q15,1990,0,Total GDP,939763.7624
Hong Kong,HKG,EMP,1990,0,Agriculture,21.60741071
Hong Kong,HKG,EMP,1990,0,Mining,0.511
Hong Kong,HKG,EMP,1990,0,Manufacturing,751
Hong Kong,HKG,EMP,1990,0,Utilities,11.481
Hong Kong,HKG,EMP,1990,0,Construction,226
Hong Kong,HKG,EMP,1990,0,Trade services,703.2
Hong Kong,HKG,EMP,1990,0,Transport services,134.6360562
Hong Kong,HKG,EMP,1990,0,Business services,133.7639438
Hong Kong,HKG,EMP,1990,0,Financial services,154.2626292
Hong Kong,HKG,EMP,1990,0,Real estate,54.33737083
Hong Kong,HKG,EMP,1990,0,Government services,511.8
Hong Kong,HKG,EMP,1990,0,Other services,42.7
Hong Kong,HKG,EMP,1990,0,Total GDP,2745.299411
India,IND,VA,1990,1,Agriculture,1549528.111
India,IND,VA,1990,1,Mining,152343.5275
India,IND,VA,1990,1,Manufacturing,964179.4054
India,IND,VA,1990,1,Utilities,142070.9041
India,IND,VA,1990,1,Construction,331015.4286
India,IND,VA,1990,1,Trade services,427481.4778
India,IND,VA,1990,1,Transport services,233853.2108
India,IND,VA,1990,1,Business services,147482.8544
India,IND,VA,1990,1,Financial services,177946.9389
India,IND,VA,1990,1,Real estate,491583.4404
India,IND,VA,1990,1,Government services,493468.1937
India,IND,VA,1990,1,Other services,147589.4798
India,IND,VA,1990,1,Total GDP,5258542.973
India,IND,VA_Q15,1990,1,Agriculture,11183759.56
India,IND,VA_Q15,1990,1,Mining,1184546.069
India,IND,VA_Q15,1990,1,Manufacturing,3533442.032
India,IND,VA_Q15,1990,1,Utilities,746632.1723
India,IND,VA_Q15,1990,1,Construction,1960762.307
India,IND,VA_Q15,1990,1,Trade services,2146193.886
India,IND,VA_Q15,1990,1,Transport services,1025707.284
India,IND,VA_Q15,1990,1,Business services,380148.9952
India,IND,VA_Q15,1990,1,Financial services,918641.6445
India,IND,VA_Q15,1990,1,Real estate,2888979.93
India,IND,VA_Q15,1990,1,Government services,2673500.827
India,IND,VA_Q15,1990,1,Other services,883089.9339
India,IND,VA_Q15,1990,1,Total GDP,29525404.64
India,IND,EMP,1990,1,Agriculture,223725.7303
India,IND,EMP,1990,1,Mining,2445.969627
India,IND,EMP,1990,1,Manufacturing,36663.22435
India,IND,EMP,1990,1,Utilities,1121.197188
India,IND,EMP,1990,1,Construction,12918.56087
India,IND,EMP,1990,1,Trade services,28578.49135
India,IND,EMP,1990,1,Transport services,8917.500717
India,IND,EMP,1990,1,Business services,1670.008816
India,IND,EMP,1990,1,Financial services,1756.755562
India,IND,EMP,1990,1,Government services,16708.4397
India,IND,EMP,1990,1,Other services,10881.1367
India,IND,EMP,1990,1,Total GDP,345387.0152
Indonesia,IDN,VA,1990,0,Agriculture,39516980.93
Indonesia,IDN,VA,1990,0,Mining,23201626.19
Indonesia,IDN,VA,1990,0,Manufacturing,60011600.06
Indonesia,IDN,VA,1990,0,Utilities,1207171.759
Indonesia,IDN,VA,1990,0,Construction,11188653.15
Indonesia,IDN,VA,1990,0,Trade services,51458553.15
Indonesia,IDN,VA,1990,0,Transport services,11181068.55
Indonesia,IDN,VA,1990,0,Business services,9038738.975
Indonesia,IDN,VA,1990,0,Financial services,15167311.02
Indonesia,IDN,VA,1990,0,Real estate,7123312.602
Indonesia,IDN,VA,1990,0,Government services,21001115.66
Indonesia,IDN,VA,1990,0,Other services,3470957.303
Indonesia,IDN,VA,1990,0,Total GDP,253567089.3
Indonesia,IDN,VA_Q15,1990,0,Agriculture,723665729.1
Indonesia,IDN,VA_Q15,1990,0,Mining,506770105.6
Indonesia,IDN,VA_Q15,1990,0,Manufacturing,728727154.2
Indonesia,IDN,VA_Q15,1990,0,Utilities,18811270.8
Indonesia,IDN,VA_Q15,1990,0,Construction,280205809.3
Indonesia,IDN,VA_Q15,1990,0,Trade services,525417631.2
Indonesia,IDN,VA_Q15,1990,0,Transport services,142151040.3
Indonesia,IDN,VA_Q15,1990,0,Business services,53281325.68
Indonesia,IDN,VA_Q15,1990,0,Financial services,143063173.4
Indonesia,IDN,VA_Q15,1990,0,Real estate,81379151.46
Indonesia,IDN,VA_Q15,1990,0,Government services,533779635.2
Indonesia,IDN,VA_Q15,1990,0,Other services,45376331.18
Indonesia,IDN,VA_Q15,1990,0,Total GDP,3782628357
Indonesia,IDN,EMP,1990,0,Agriculture,40286.07571
Indonesia,IDN,EMP,1990,0,Mining,510.9730394
Indonesia,IDN,EMP,1990,0,Manufacturing,7621.88821
Indonesia,IDN,EMP,1990,0,Utilities,195.2928173
Indonesia,IDN,EMP,1990,0,Construction,2042.74
Indonesia,IDN,EMP,1990,0,Trade services,11157.11029
Indonesia,IDN,EMP,1990,0,Transport services,2007.848599
Indonesia,IDN,EMP,1990,0,Business services,654.366213
Indonesia,IDN,EMP,1990,0,Financial services,235.4880558
Indonesia,IDN,EMP,1990,0,Real estate,34.83169315
Indonesia,IDN,EMP,1990,0,Government services,5488.818788
Indonesia,IDN,EMP,1990,0,Other services,3455.572689
Indonesia,IDN,EMP,1990,0,Total GDP,73691.0061
Israel,ISR,VA,1990,0,Agriculture,3118.933525
Israel,ISR,VA,1990,0,Mining,405.8476148
Israel,ISR,VA,1990,0,Manufacturing,22091.5697
Israel,ISR,VA,1990,0,Utilities,2166.457968
Israel,ISR,VA,1990,0,Construction,6150.070512
Israel,ISR,VA,1990,0,Trade services,10820.82928
Israel,ISR,VA,1990,0,Transport services,3347.555904
Israel,ISR,VA,1990,0,Business services,18752.5325
Israel,ISR,VA,1990,0,Financial services,6460.076891
Israel,ISR,VA,1990,0,Real estate,12751.87782
Israel,ISR,VA,1990,0,Government services,21346.30035
Israel,ISR,VA,1990,0,Other services,2604.962449
Israel,ISR,VA,1990,0,Total GDP,110017.0145
Israel,ISR,VA_Q15,1990,0,Agriculture,9295.823272
Israel,ISR,VA_Q15,1990,0,Mining,2368.239852
Israel,ISR,VA_Q15,1990,0,Manufacturing,72604.99789
Israel,ISR,VA_Q15,1990,0,Utilities,7164.927286
Israel,ISR,VA_Q15,1990,0,Construction,24585.47281
Israel,ISR,VA_Q15,1990,0,Trade services,31948.52362
Israel,ISR,VA_Q15,1990,0,Transport services,9185.594763
Israel,ISR,VA_Q15,1990,0,Business services,43871.38373
Israel,ISR,VA_Q15,1990,0,Financial services,24888.20535
Israel,ISR,VA_Q15,1990,0,Real estate,52741.30564
Israel,ISR,VA_Q15,1990,0,Government services,82200.48588
Israel,ISR,VA_Q15,1990,0,Other services,9795.447253
Israel,ISR,VA_Q15,1990,0,Total GDP,370650.4073
Israel,ISR,EMP,1990,0,Agriculture,63.43904786
Israel,ISR,EMP,1990,0,Mining,3.53342763
Israel,ISR,EMP,1990,0,Manufacturing,343.9701505
Israel,ISR,EMP,1990,0,Utilities,20.17198254
Israel,ISR,EMP,1990,0,Construction,105.0319262
Israel,ISR,EMP,1990,0,Trade services,220.2571669
Israel,ISR,EMP,1990,0,Transport services,85.55062482
Israel,ISR,EMP,1990,0,Business services,159.5152156
Israel,ISR,EMP,1990,0,Financial services,48.00074001
Israel,ISR,EMP,1990,0,Real estate,9.480624566
Israel,ISR,EMP,1990,0,Government services,477.2853135
Israel,ISR,EMP,1990,0,Other services,94.70681984
Israel,ISR,EMP,1990,0,Total GDP,1630.94304
Japan,JPN,VA,1990,0,Agriculture,10557589.81
Japan,JPN,VA,1990,0,Mining,1066053.786
Japan,JPN,VA,1990,0,Manufacturing,120599055.1
Japan,JPN,VA,1990,0,Utilities,12732230.46
Japan,JPN,VA,1990,0,Construction,39293268.11
Japan,JPN,VA,1990,0,Trade services,71560876.41
Japan,JPN,VA,1990,0,Transport services,21574954.08
Japan,JPN,VA,1990,0,Business services,34284293.41
Japan,JPN,VA,1990,0,Financial services,25981028.49
Japan,JPN,VA,1990,0,Real estate,39518228.29
Japan,JPN,VA,1990,0,Government services,51622899.19
Japan,JPN,VA,1990,0,Other services,22785310.22
Japan,JPN,VA,1990,0,Total GDP,451575787.4
Japan,JPN,VA_Q15,1990,0,Agriculture,9913550.627
Japan,JPN,VA_Q15,1990,0,Mining,1661015.409
Japan,JPN,VA_Q15,1990,0,Manufacturing,84400208.53
Japan,JPN,VA_Q15,1990,0,Utilities,17600332.01
Japan,JPN,VA_Q15,1990,0,Construction,49204604.32
Japan,JPN,VA_Q15,1990,0,Trade services,72702519.94
Japan,JPN,VA_Q15,1990,0,Transport services,25115777.36
Japan,JPN,VA_Q15,1990,0,Business services,26131857.18
Japan,JPN,VA_Q15,1990,0,Financial services,24395583.59
Japan,JPN,VA_Q15,1990,0,Real estate,43411140.35
Japan,JPN,VA_Q15,1990,0,Government services,57911730.68
Japan,JPN,VA_Q15,1990,0,Other services,24565981.57
Japan,JPN,VA_Q15,1990,0,Total GDP,437014301.6
Japan,JPN,EMP,1990,0,Agriculture,5648.659
Japan,JPN,EMP,1990,0,Mining,98.766
Japan,JPN,EMP,1990,0,Manufacturing,14687.116
Japan,JPN,EMP,1990,0,Utilities,395.993
Japan,JPN,EMP,1990,0,Construction,6170.231
Japan,JPN,EMP,1990,0,Trade services,14886.764
Japan,JPN,EMP,1990,0,Transport services,3097.798
Japan,JPN,EMP,1990,0,Business services,4487.47
Japan,JPN,EMP,1990,0,Financial services,2138
Japan,JPN,EMP,1990,0,Real estate,937.528
Japan,JPN,EMP,1990,0,Government services,8356.677
Japan,JPN,EMP,1990,0,Other services,3379.807
Japan,JPN,EMP,1990,0,Total GDP,64284.809
Kenya,KEN,VA,1990,0,Agriculture,77328.30537
Kenya,KEN,VA,1990,0,Mining,2158.324573
Kenya,KEN,VA,1990,0,Manufacturing,48643.78187
Kenya,KEN,VA,1990,0,Utilities,10519.54801
Kenya,KEN,VA,1990,0,Construction,9086.052699
Kenya,KEN,VA,1990,0,Trade services,15721.45235
Kenya,KEN,VA,1990,0,Transport services,13560.39827
Kenya,KEN,VA,1990,0,Business services,14329.3299
Kenya,KEN,VA,1990,0,Financial services,19214.58983
Kenya,KEN,VA,1990,0,Real estate,28165.31844
Kenya,KEN,VA,1990,0,Government services,31882.55292
Kenya,KEN,VA,1990,0,Other services,6181.3408
Kenya,KEN,VA,1990,0,Total GDP,276790.995
Kenya,KEN,VA_Q15,1990,0,Agriculture,1400961.889
Kenya,KEN,VA_Q15,1990,0,Mining,17854.67628
Kenya,KEN,VA_Q15,1990,0,Manufacturing,433528.1295
Kenya,KEN,VA_Q15,1990,0,Utilities,99785.13421
Kenya,KEN,VA_Q15,1990,0,Construction,133634.9868
Kenya,KEN,VA_Q15,1990,0,Trade services,260214.1011
Kenya,KEN,VA_Q15,1990,0,Transport services,278284.643
Kenya,KEN,VA_Q15,1990,0,Business services,140972.6363
Kenya,KEN,VA_Q15,1990,0,Financial services,216622.5258
Kenya,KEN,VA_Q15,1990,0,Real estate,255743.0312
Kenya,KEN,VA_Q15,1990,0,Government services,382355.2141
Kenya,KEN,VA_Q15,1990,0,Other services,53216.65079
Kenya,KEN,VA_Q15,1990,0,Total GDP,3673173.618
Kenya,KEN,EMP,1990,0,Agriculture,6455.28575
Kenya,KEN,EMP,1990,0,Mining,6.642549642
Kenya,KEN,EMP,1990,0,Manufacturing,484.0897335
Kenya,KEN,EMP,1990,0,Utilities,28.78982158
Kenya,KEN,EMP,1990,0,Construction,128.6424648
Kenya,KEN,EMP,1990,0,Trade services,764.8013424
Kenya,KEN,EMP,1990,0,Transport services,69.86697227
Kenya,KEN,EMP,1990,0,Business services,112.5785646
Kenya,KEN,EMP,1990,0,Financial services,35.14702838
Kenya,KEN,EMP,1990,0,Real estate,2.949990391
Kenya,KEN,EMP,1990,0,Government services,488.0526126
Kenya,KEN,EMP,1990,0,Other services,488.0813158
Kenya,KEN,EMP,1990,0,Total GDP,9064.928146
Laos,LAO,VA,1990,0,Agriculture,288780.4719
Laos,LAO,VA,1990,0,Mining,3860.113196
Laos,LAO,VA,1990,0,Manufacturing,25952.29257
Laos,LAO,VA,1990,0,Utilities,10101.18623
Laos,LAO,VA,1990,0,Construction,38817.83658
Laos,LAO,VA,1990,0,Trade services,80839.19991
Laos,LAO,VA,1990,0,Transport services,11227.65174
Laos,LAO,VA,1990,0,Business services,19437.58085
Laos,LAO,VA,1990,0,Financial services,11354.4601
Laos,LAO,VA,1990,0,Real estate,27964.11754
Laos,LAO,VA,1990,0,Government services,43830.36533
Laos,LAO,VA,1990,0,Other services,66186.67
